x,y,z,anomaly,time
-6.13155942542839,-8.21020821643827,25.525780141212476,0,0.6501185698650127
-6.33119625153566,-8.286647260163178,25.363101075507036,0,0.6601203940167821
-6.520075630838961,-8.37713566000636,25.22537913207373,0,0.6701222181685516
-2.2290895433666784,-2.068581302585491,44.79553651417806,1,0.680124042320321
-6.8769286107809275,-8.593819269829897,25.022173712136368,0,0.6901258664720904
-7.046989834191987,-8.716636429515264,24.957786473565147,0,0.7001276906238598
-7.212660419936694,-8.846991693357237,24.918690633761283,0,0.7101295147756292
-7.374772419491666,-8.983138819508511,24.90493063677537,0,0.7201313389273987
-7.5340884804188155,-9.123188430219463,24.916313872530182,0,0.7301331630791681
32.2115317892939,1.3766413752475917,43.97526993392679,1,0.7401349872309375
-7.847036357063794,-9.40672191481044,25.0125543313141,0,0.7501368113827069
-8.001844323962944,-9.545716761914399,25.095842225859723,0,0.7601386355344764
-8.155694884821212,-9.680263769066604,25.201497949217607,0,0.7701404596862458
-8.307712971872663,-9.808292229849098,25.329158377687165,0,0.7801422838380152
-8.45700360896747,-9.927426472136794,25.478140373719494,0,0.7901441079897846
-12.403377315960212,27.704456661900018,38.122547878599214,1,0.800145932141554
-8.743777770383847,-10.130271926920198,25.835391713572132,0,0.8101477562933236
-8.879426484101765,-10.209994109358496,26.040349977589873,0,0.820149580445093
-9.00867812665573,-10.272844013187177,26.260007649565264,0,0.8301514045968624
-20.299865841570544,20.43955585798318,-6.418113303485425,1,0.8401532287486319
-9.244221888795673,-10.34162601612495,26.732520487433366,0,0.8501550529004013
-9.348607424491593,-10.344788787885065,26.97895288599588,0,0.8601568770521707
-9.442887185420362,-10.325460342883106,27.227794110165288,0,0.8701587012039401
-9.526050368067532,-10.283105224892253,27.47660341436213,0,0.8801605253557095
-9.59658071377334,-10.218363270777772,27.721460399421957,0,0.890162349507479
-9.653213113344924,-10.132117240513866,27.958632293033826,0,0.9001641736592484
-9.694970113889323,-10.025451754981747,28.18469382015649,0,0.9101659978110178
-9.72116191881347,-9.899653295969634,28.396527203018383,0,0.9201678219627872
-9.731386387824209,-9.756210206172758,28.591322161117624,0,0.9301696461145567
-9.725529036928274,-9.596812689193357,28.766575911222024,0,0.9401714702663261
-9.703763038432307,-9.423352809540676,28.920093167369064,0,0.9501732944180955
-9.666549220942846,-9.237924492630972,29.04998614086592,0,0.9601751185698649
-9.614636069366329,-9.042823524787506,29.154674540289456,0,0.9701769427216343
-9.5490597249091,-8.840547553240553,29.232885571486207,0,0.9801787668734038
-1.001409588090586,-0.41621867401701057,18.594614666704512,1,0.9901805910251732
-9.381313767605894,-8.42655759530665,29.30738523813552,0,1.0001824151769427
-9.280391290378786,-8.22210589610321,29.304452828115103,0,1.0101842393287122
-12.986394697692896,2.525834484502736,56.8076664565379,1,1.0201860634804816
-9.051397674051788,-7.83054948282448,29.219194665483005,0,1.030187887632251
-8.92640026348213,-7.6475097362137365,29.13807842902536,0,1.0401897117840204
-8.796448986520572,-7.475396301531232,29.032726008267684,0,1.0501915359357898
-8.663076781720306,-7.3158277029084315,28.904665523824523,0,1.0601933600875593
-8.52781501734976,-7.170256880636477,28.755794441325413,0,1.0701951842393287
-8.392193491392586,-7.039971191166186,28.58837957141491,0,1.0801970083910981
-8.257740431547678,-6.926092407108054,28.40505706975257,0,1.0901988325428675
-8.125982495229149,-6.829576717232252,28.208832437012955,0,1.100200656694637
-7.998444769566351,-6.7512147264686275,28.00308051888564,0,1.1102024808464064
-7.876644125271848,-6.691540122492789,27.79144838849668,0,1.1202043049981758
-7.761763678590697,-6.648585454956809,27.57478995508581,0,1.1302061291499452
-7.654639805122179,-6.6217194014956275,27.354000096379398,0,1.1402079533017146
-7.556050937183567,-6.611254987529623,27.13089609774502,0,1.150209777453484
-7.466696497270074,-6.617310524536751,26.907262394065437,0,1.1602116016052535
-7.3871968980548415,-6.639809610052544,26.684850569738593,0,1.170213425757023
-7.318093542388958,-6.678481127670119,26.46537935867763,0,1.1802152499087923
-7.259848823301444,-6.732859247040165,26.25053464431087,0,1.1902170740605618
-7.212846123999259,-6.802283423870954,26.041969459581825,0,1.2002188982123312
-7.177389817867299,-6.885898399928339,25.8413039869492,0,1.2102207223641006
-7.153705268468398,-6.9826542030357475,25.650125558386875,0,1.22022254651587
-7.141938829543325,-7.091306147074187,25.469988655383933,0,1.2302243706676395
-7.14215784501079,-7.210414831982246,25.302414908944634,0,1.2402261948194089
-7.154350648967437,-7.338346143756091,25.148893099588427,0,1.2502280189711783
-7.1781336108129725,-7.473821696966512,25.01051946048201,0,1.2602298431229477
-7.212318140891516,-7.61774120070734,24.887315428826152,0,1.2702316672747171
-7.256935504560309,-7.7696430628575195,24.780639302514455,0,1.2802334914264866
-7.312021230646058,-7.928735048637335,24.691854512660647,0,1.290235315578256
-7.377469012557167,-8.094104198037773,24.622159046238345,0,1.3002371397300254
-7.453030708283731,-8.264716825820532,24.572585446081053,0,1.3102389638817948
-7.53831634039754,-8.439418521518014,24.544000810882153,0,1.3202407880335643
-7.632794096052081,-8.61693414943333,24.537106795194926,0,1.3302426121853337
-7.7357903269825306,-8.795867848640292,24.55243960943253,0,1.340244436337103
-7.846489549505764,-8.974703032983422,24.590370019868008,0,1.3502462604888725
-7.963934444520349,-9.15180239107795,24.651103348634297,0,1.360248084640642
-8.087025857506548,-9.325407886309813,24.734679473724217,0,1.3702499087924114
-8.214522798526318,-9.49364075683565,24.84097282899047,0,1.3802517329441808
-36.38486640183241,-23.125733322572973,2.488385363611173,1,1.3902535570959502
-3.4217650915939184,10.348329564811173,46.422734406751,1,1.4002553812477196
-8.610854410934438,-9.947308893397924,25.292050540742697,0,1.410257205399489
2.453145471366309,29.922905044326036,47.867744931106294,1,1.4202590295512585
-8.876789810564974,-10.188145930074485,25.692923167381,0,1.430260853703028
-9.00611409915742,-10.282861497945154,25.918678014242,0,1.4402626778547973
-9.131039576335795,-10.357730558505564,26.158589506687154,0,1.4502645020065668
-9.250116839864406,-10.411135921464297,26.410288655637615,0,1.4602663261583362
-9.36191888807832,-10.441793368495906,26.671144706817735,0,1.4702681503101056
-9.465041119883367,-10.448751653240919,26.938265140755046,0,1.480269974461875
-9.558101334756135,-10.43139250130584,27.208495672780263,0,1.4902717986136444
-9.639739732743967,-10.389430610263144,27.478420253027277,0,1.5002736227654139
-9.708618914464974,-10.322913649651282,27.74436106643318,0,1.5102754469171833
-9.763423881108022,-10.232222260974682,28.00237853273822,0,1.5202772710689527
-9.80288448423507,-10.118014387429314,28.2482921564257,0,1.5302790952207221
-9.82652935100207,-9.980370586402252,28.478520078137336,0,1.5402809193724916
29.947539068323746,13.64290894407427,17.700500048846227,1,1.550282743524261
-9.825299088430588,-9.646219388951748,28.879735877675113,0,1.5602845676760304
-9.800134596890686,-9.456505660792027,29.045437754855406,0,1.5702863918277998
-9.758807254225816,-9.255952483119296,29.185064747078318,0,1.5802882159795693
-9.701766825103396,-9.047541976966636,29.29705354981931,0,1.5902900401313387
-9.629700852498097,-8.834090378127623,29.380272736873188,0,1.600291864283108
-9.543534657691836,-8.618248037156318,29.43402276035411,0,1.6102936884348777
25.21054286435723,5.275910408922025,46.04504483982095,1,1.6202955125866472
-9.333791778140384,-8.189163104835531,29.452476516650492,0,1.6302973367384166
-9.213254627495289,-7.980391788396618,29.417940545291025,0,1.640299160890186
-9.084696322849434,-7.778172279646554,29.35545600200875,0,1.6503009850419554
-8.950231077020995,-7.584325502941845,29.266482730514596,0,1.6603028091937249
-8.811317984490831,-7.401577758474204,29.15352228495712,0,1.6703046333454943
-8.668978429548766,-7.232839225795176,29.01888600939271,0,1.6803064574972637
-8.52496908143447,-7.0796314319661615,28.864037313329913,0,1.6903082816490331
-8.380959973857033,-6.943194737554874,28.690633990184093,0,1.7003101058008026
-8.238533282976217,-6.8244899139520365,28.500529400254123,0,1.710311929952572
-8.09918332740247,-6.72419814337138,28.295772470722383,0,1.7203137541043414
-7.964316568196921,-6.642721018849646,28.07860769565477,0,1.7303155782561108
-7.835251608871375,-6.580180544246587,27.851475136000694,0,1.7403174024078802
-7.713219195388321,-6.536419134244964,27.61701041959308,0,1.7503192265596497
-7.599362216160925,-6.510999614350547,27.37804474114835,0,1.760321050711419
-7.494735702053037,-6.50320522089212,27.137604862266457,0,1.7703228748631885
-7.400306826379184,-6.512039601021474,26.898913111430854,0,1.780324699014958
-7.316775216979423,-6.536394747745321,26.664406794940543,0,1.7903265231667274
-7.244198591018439,-6.575940857686422,26.433454461469793,0,1.8003283473184968
-7.182978938624799,-6.630400298682819,26.207542045589555,0,1.8103301714702662
-7.133477665468929,-6.699382601503783,25.98833168554103,0,1.8203319956220356
-7.0959688988246565,-6.782405797689695,25.7774149641305,0,1.830333819773805
-7.070639487569207,-6.878896419552054,25.576312908729317,0,1.8403356439255745
-22.723971309549405,-12.222863899118924,47.31406580558799,1,1.850337468077344
-7.056829734750679,-7.109528573407657,25.209284128265857,0,1.8603392922291133
-27.262311814176904,-16.26446261682053,3.97958788390928,1,1.8703411163808827
-7.091797630099144,-7.384861336984839,24.89800245442319,0,1.8803429405326522
-7.1271129850651835,-7.536884598890845,24.766319699417053,0,1.8903447646844216
-7.173895942354792,-7.69701299653566,24.65209611051516,0,1.900346588836191
5.587791514041598,-17.981425439745678,17.706597752179942,1,1.9103484129879604
-25.390077340834537,-11.667412139491063,34.81773375946947,1,1.9203502371397299
-2.24375559251576,-30.017561146262857,23.95995768998359,1,1.9303520612914993
-5.501869610548182,-9.34972231390956,25.314245523272803,1,1.9403538854432687
1.1254566271649171,-5.271731849342082,9.81577337533692,1,1.9503557095950381
-14.357017468468111,-24.48787360063934,36.06865888941307,1,1.9603575337468075
-27.284952874971143,-16.59074504123421,14.062007597426824,1,1.970359357898577
-2.6584685254492495,-29.778339970771505,32.670685338356904,1,1.9803611820503464
-28.84193354710928,-15.350410812843409,55.33184643680419,1,1.9903630062021158
0.5225607232761629,-11.129646882547426,19.214018969856284,1,2.0003648303538855
3.8189198884430855,10.506302185562044,9.748471939624924,1,2.010366654505655
0.18463082730547775,-23.827177861771556,31.047516336038576,1,2.0203684786574243
6.20678522058887,-10.130366704446262,57.695613190453216,1,2.0303703028091937
-10.919720548491956,-22.70128732951122,19.04026095806625,1,2.040372126960963
19.359190973450396,-15.522868661993407,11.451548596401395,1,2.0503739511127326
-26.810611452346095,-2.0452556958234425,-23.072828185694274,1,2.060375775264502
2.8917174774245336,2.4156614732794903,17.099900133538807,1,2.0703775994162714
-3.145436792713779,-16.270149337719122,36.250176020136216,1,2.080379423568041
-29.402785967256246,-15.648910739714513,56.407814521072666,1,2.0903812477198103
-2.078249757487699,-31.15883359611208,47.37675010819782,1,2.1003830718715797
-56.920639313240436,-16.63286696406942,31.592117460885714,1,2.110384896023349
6.539870088917494,-9.566938193666674,38.57967039948622,1,2.1203867201751185
13.262569922479672,-15.112605343452314,45.13718175730327,1,2.130388544326888
-19.298820166012774,-0.6166593866015138,25.71345630294558,1,2.1403903684786574
-23.562832834403352,-5.506767446342785,25.952433400999045,1,2.150392192630427
-9.908554991762053,-10.111072414895737,28.52970685702122,0,2.1603940167821962
-9.919782627248187,-9.947343523757754,28.759776857117778,0,2.1703958409339656
-9.91356366228728,-9.763206693732021,28.967565533503453,0,2.180397665085735
-9.889501769093805,-9.561328515814871,29.14960154676136,0,2.1903994892375045
-9.847751395822705,-9.34534217690511,29.303525650767114,0,2.200401313389274
-9.789035643600226,-9.119041370820076,29.427664356759735,0,2.2104031375410433
-9.714230896434842,-8.886028320809475,29.520795091851276,0,2.2204049616928128
-9.624366037865993,-8.649713545689247,29.58214618833433,0,2.230406785844582
-9.520622450964055,-8.41331585984148,29.611396883682044,0,2.2404086099963516
-9.404334018330363,-8.179862373214496,29.60867732054813,0,2.250410434148121
-9.276987122097191,-7.9521884913227625,29.574568546766844,0,2.2604122582998905
-9.14022064392778,-7.73293791524698,29.510102515353008,0,2.27041408245166
-8.995825965016293,-7.524562641634002,29.41676208450199,0,2.2804159066034293
-8.845746966087873,-7.329322962696908,29.296481017589723,0,2.2904177307551987
-8.692080027398584,-7.149287466214934,29.151643983172683,0,2.300419554906968
-8.537057534647829,-6.98629910617269,28.98509369776406,0,2.3104213790587376
-8.382407982683047,-6.840972277743418,28.799939282987864,0,2.320423203210507
-8.229656482242065,-6.714013712404487,28.598445341766517,0,2.3304250273622764
-8.080373582072248,-6.60627908173177,28.38269815621606,0,2.340426851514046
-7.936019244030075,-6.518343957318628,28.15484379765778,0,2.3504286756658153
-7.797942843081193,-6.450503810775944,27.917088126618314,0,2.3604304998175847
-7.667383167300367,-6.402774013732097,27.671696792829547,0,2.370432323969354
-7.545468417871527,-6.374889837832984,27.420995235228702,0,2.3804341481211235
-7.433216209087724,-6.366306454741999,27.16736868195826,0,2.390435972272893
-7.331533568351168,-6.376198936140049,26.91326215036603,0,2.4004377964246624
-7.241216936173197,-6.403462253725547,26.661180447005087,0,2.410439620576432
-7.162952166174307,-6.44671127921441,26.413688167633843,0,2.420441444728201
-7.097295833847783,-6.504319607978524,26.17335258460011,0,2.4304432688799706
-7.044070804159599,-6.576073666929201,25.940668966839002,0,2.44044509303174
-7.00330039305146,-6.662024145930968,25.71644509317392,0,2.4504469171835095
-6.975222845805134,-6.761677812472071,25.502266495423644,0,2.460448741335279
-6.95998482998845,-6.874467927588897,25.299652553902835,0,2.4704505654870483
-6.957641435455314,-6.999754245865948,25.110056497422136,0,2.4804523896388178
-6.968156174345701,-7.136823015435875,24.934865403288082,0,2.490454213790587
-6.991400981085653,-7.2848869779794345,24.775400197303178,0,2.5004560379423566
-7.027156212387288,-7.4430853687255345,24.632915653765814,0,2.510457862094126
-7.0751106472487875,-7.610483916451189,24.50860039547036,0,2.5204596862458954
-7.134861486954412,-7.78607484348157,24.40357689370708,0,2.530461510397665
-7.205914355074481,-7.968776865689944,24.31890146826219,0,2.5404633345494343
-7.287668671243748,-8.157450959358465,24.255537203085094,0,2.5504651587012037
-7.379049834017682,-8.351447255220833,24.213572409055132,0,2.560466982852973
-7.479667969803969,-8.549585537179576,24.194141540979473,0,2.5704688070047426
-7.589348837660525,-8.750246060707484,24.19873465287496,0,2.580470631156512
-7.707733873785763,-8.95172166575474,24.228499432313352,0,2.5904724553082814
-7.834280191518626,-9.152217776748973,24.2842412004213,0,2.600474279460051
-7.96826058133855,-9.349852402595202,24.366422911880356,0,2.6104761036118203
-8.108763510865499,-9.542656136675893,24.475165154926987,0,2.6204779277635897
-8.254693124859932,-9.728572156850895,24.610246151352552,0,2.630479751915359
-8.404769245222843,-9.90545622545751,24.77110175650332,0,2.6404815760671285
-8.557527370995706,-10.07107668931042,24.956825459280452,0,2.650483400218898
-8.71131867836054,-10.22311447970176,25.166168382140032,0,2.6604852243706674
-8.864310020639847,-10.359163112401053,25.39753928109302,0,2.670487048522437
-9.014483928296663,-10.47672868765526,25.64900454570531,0,2.680488872674206
-9.159638608934516,-10.573229890188742,25.91828819909766,0,2.6904906968259756
-9.29823930625174,-10.64619922013382,26.203195091675383,0,2.700492520977745
-9.430045884898645,-10.693932174385967,26.501093639945715,0,2.7104943451295145
-9.55281166427376,-10.714967613003141,26.80745024521385,0,2.720496169281284
-9.664425408557804,-10.708269371738051,27.11780016186372,0,2.7304979934330533
-9.76303688755498,-10.673245783311907,27.427832974040342,0,2.7404998175848228
-9.847056876692923,-10.609749677414419,27.733392595649736,0,2.750501641736592
-9.915157157022742,-10.51807838070379,28.030477270359007,0,2.7605034658883616
-9.966270515218985,-10.398973716806733,28.315239571596262,0,2.770505290040131
-9.99959074357967,-10.253622006318448,28.583986402550693,0,2.7805071141919004
-10.014572640026255,-10.083654066802652,28.83317899617249,0,2.79050893834367
-10.010932008103667,-9.891145212791534,29.059432915172934,0,2.8005107624954393
-9.98864565698028,-9.678615255785816,29.259518052024312,0,2.8105125866472087
-9.947930843279776,-9.4490530101224,29.430358515004386,0,2.820514410798978
-9.888574393897427,-9.206952161633952,29.569320378652865,0,2.8305162349507476
-14.646307127474882,1.7825418432082685,47.357663887775615,1,2.840518059102517
-9.717471133898554,-8.702299586003194,29.74615647523639,0,2.8505198832542864
-9.608497130652264,-8.447135732964021,29.782716712465856,0,2.860521707406056
-9.485922060737423,-8.194648345358493,29.784644774368303,0,2.8705235315578252
-9.35138029371297,-7.947995749509349,29.752507206868298,0,2.8805253557095947
-9.206605385487336,-7.71012202744775,29.687359973401342,0,2.890527179861364
-9.05343007831851,-7.483757016913351,29.59074845491389,0,2.9005290040131335
-8.893786300813966,-7.271416311354235,29.464707449863322,0,2.910530828164903
-8.72970516793074,-7.075401259926976,29.311761174217978,0,2.9205326523166724
-8.563316980975358,-6.897798967496579,29.13492326145712,0,2.930534476468442
-8.396851227603896,-6.7404822946365375,28.937696762570987,0,2.940536300620211
-8.232526346347523,-6.604203509841288,28.723638253728495,0,2.9505381247719806
-7.6663023518852045,-6.759116977555155,-5.787063035362691,1,2.96053994892375
-7.9168783948055585,-6.392082535052779,28.2538056063762,0,2.9705417730755195
-7.768428560604516,-6.317266815222409,28.00257172144863,0,2.980543597227289
-7.6279562955366265,-6.263581566638084,27.743514009158417,0,2.9905454213790583
-7.496614871493299,-6.230911481859624,27.478929456420946,0,3.0005472455308277
-7.375443293027107,-6.218868631772609,27.211119911600846,0,3.010549069682597
-7.265366297351842,-6.2267924655883995,26.942392084512086,0,3.0205508938343666
-7.167194354342467,-6.253749810844126,26.675057546417868,0,3.030552717986136
-31.772974234102335,-28.734725561551816,8.649446901948295,1,3.0405545421379054
-7.009236169127257,-6.359669237452776,26.153838929512517,0,3.050556366289675
-6.950499529977331,-6.435401865508824,25.904602300474306,0,3.0605581904414443
-6.905552619764161,-6.5242479906130315,25.66558941829946,0,3.0705600145932137
-6.873797993934486,-6.626956697281199,25.43692953951381,0,3.080561838744983
-6.855366742817275,-6.743226135015576,25.220020301835532,0,3.0905636628967526
-6.8503876519178215,-6.872492247628232,25.01638413377694,0,3.100565487048522
-6.858890878916115,-7.014115470701503,24.827482873611977,0,3.1105673112002914
-6.880807953666839,-7.167380731588038,24.654717769376163,0,3.120569135352061
-6.9159717781993715,-7.331497449410741,24.499429478866663,0,3.1305709595038302
-6.964116626717787,-7.505599535062833,24.362898069642224,0,3.1405727836555997
-7.024878145600851,-7.6887453912077905,24.24634301902323,0,3.150574607807369
-7.097793353402029,-7.879917912279404,24.150923214091645,0,3.1605764319591385
-7.182300640849473,-8.07802448448172,24.07773695169107,0,3.170578256110908
-7.277739770846042,-8.2818969857891,24.027821938426705,0,3.1805800802626774
-7.383222381176153,-8.490442472926826,24.001875280630713,0,3.190581904414447
-7.497354161099738,-8.703111465306577,23.999345317663593,0,3.200583728566216
-7.619928218562976,-8.91797687789433,24.021820021327386,0,3.210585552717986
-7.750746447761285,-9.132838617187728,24.070887529477428,0,3.2205873768697555
-7.889392282275019,-9.34546617836705,24.147683049921834,0,3.230589201021525
-8.035230695069522,-9.553598645295267,24.252888860421514,0,3.2405910251732943
-8.187408198495076,-9.754944690517991,24.386734308690123,0,3.2505928493250638
-8.344852844286947,-9.947182575263533,24.54899581239414,0,3.260594673476833
-8.506274223565342,-10.127960149442828,24.73899685915278,0,3.2705964976286026
-8.670163466835458,-10.294894851649525,24.955608006538082,0,3.280598321780372
-8.834793243987425,-10.4455737091599,25.197246882074822,0,3.2906001459321415
-40.25969981387831,24.880387672954246,-0.04800814972999276,1,3.300601970083911
-9.158272776422333,-10.68835994261021,25.747013677465727,0,3.3106037942356803
-9.312575568410379,-10.775489316516065,26.04971220213339,0,3.3206056183874497
-9.458524967690483,-10.836406841657436,26.36657966457947,0,3.330607442539219
-9.593301341077614,-10.868547488723955,26.69376904209267,0,3.3406092666909886
-9.715410595086718,-10.86919969467155,27.02782101040259,0,3.350611090842758
-9.82524668871084,-10.83734795677293,27.36501843233071,0,3.3606129149945274
-9.920524485934322,-10.773945259300568,27.699432414894595,0,3.370614739146297
-9.999245275295324,-10.680208220666854,28.02555068537349,0,3.3806165632980663
-10.059801398028908,-10.557584747664865,28.3383496931354,0,3.3906183874498357
-10.100976248067004,-10.407754035468402,28.633294609636984,0,3.400620211601605
-10.12194427203844,-10.232626567631945,28.906339328423666,0,3.4106220357533745
-10.122270969268927,-10.034344116090704,29.15392646512953,0,3.420623859905144
-11.675222304418496,-31.671126126484946,1.0953705625845274,1,3.4306256840569134
-10.061217644294315,-9.578037791538158,29.560942065278812,0,3.440627508208683
-10.000923884225067,-9.325453904300762,29.71569937043398,0,3.450629332360452
-9.92216132168657,-9.060595004906414,29.83565677693185,0,3.4606311565122216
-9.826407850195988,-8.78683663228576,29.91970579975892,0,3.470632980663991
-6.603872938037207,-8.439551610559578,23.04628139065021,1,3.4806348048157605
-9.58563845132179,-8.237814885220832,29.978506680351966,0,3.49063662896753
-9.444007366728519,-7.970993365260139,29.95324555289298,0,3.5006384531192993
-9.29107033717992,-7.713412470960398,29.892313009343184,0,3.5106402772710688
-9.128952250671444,-7.467839734766512,29.79693946316055,0,3.520642101422838
-8.959762918505573,-7.23678808111138,29.66887788112167,0,3.5306439255746076
-8.785597075291891,-7.0225158264159715,29.510403783321806,0,3.540645749726377
-8.608534378947018,-6.827026679089256,29.324315243174837,0,3.5506475738781464
-8.430639410694672,-6.652069739528272,29.11393288741332,0,3.560649398029916
-8.253961675065609,-6.499139500118062,28.88309989608842,0,3.5706512221816853
-8.080535599897685,-6.3694758452317295,28.63618200256998,0,3.5806530463334547
-7.912380536335795,-6.264064051230391,28.378067493546475,0,3.590654870485224
-7.751502643654453,-6.182001834502392,28.11211302007684,0,3.6006566946369936
-7.599400758303725,-6.12076803391055,27.83840310627405,0,3.610658518788763
-7.457118633989028,-6.0805232469363295,27.559208022727276,0,3.6206603429405324
-7.325599364446781,-6.061273118126981,27.27679886909569,0,3.630662167092302
-7.205689252212448,-6.062804972066923,26.993383185059187,0,3.6406639912440713
-7.098137808620584,-6.084687813377746,26.711104950318507,0,3.6506658153958407
-7.003597753804792,-6.12627232671822,26.432044584595115,0,3.66066763954761
-6.922625016697759,-6.18669087678428,26.158218947631315,0,3.6706694636993795
-6.855678735031227,-6.264857508309046,25.89158133919015,0,3.680671287851149
-6.80312125533602,-6.3594679460627965,25.63402149905549,0,3.6906731120029184
-6.765218132942018,-6.468999594853003,25.38736560703194,0,3.700674936154688
-6.742138131978178,-6.591711539524287,25.15337628294494,0,3.710676760306457
-6.733943507911004,-6.725662540981099,24.9337442241111,0,3.7206785844582266
-6.739635761855751,-6.871031831185752,24.72920745599275,0,3.730680408609996
-6.75873231421245,-7.028460677262307,24.54077910362864,0,3.7406822327617655
-6.791391958106033,-7.1973919869550524,24.370019142843628,0,3.750684056913535
-6.83763820720785,-7.377146006395075,24.218406251866586,0,3.7606858810653043
-6.897359295735664,-7.566920320100203,24.087337811330475,0,3.7706877052170737
-6.970308178453658,-7.765789850975064,23.97812990427226,0,3.780689529368843
-7.056102530672421,-7.972706860311023,23.89201731613299,0,3.7906913535206126
-7.154224748248971,-8.18650094778625,23.83015353475774,0,3.800693177672382
