Price,Adj Close,Close,High,Low,Open,Volume
2018-07-17 00:00:00+00:00,45.39682388305664,47.86249923706055,47.967498779296875,47.29999923706055,47.4375,62138000
2018-07-18 00:00:00+00:00,45.14785385131836,47.599998474121094,47.95000076293945,47.48249816894531,47.94499969482422,65573600
2018-07-19 00:00:00+00:00,45.4987907409668,47.970001220703125,48.13750076293945,47.42250061035156,47.42250061035156,81147200
2018-07-20 00:00:00+00:00,45.39445495605469,47.86000061035156,48.10749816894531,47.54249954223633,47.94499969482422,82704800
2018-07-23 00:00:00+00:00,45.43476486206055,47.90250015258789,47.9900016784668,47.38999938964844,47.66999816894531,63957600
2018-07-24 00:00:00+00:00,45.76435470581055,48.25,48.415000915527344,48.01250076293945,48.11249923706055,74791600
2018-07-25 00:00:00+00:00,46.195919036865234,48.70500183105469,48.712501525878906,48.10749816894531,48.26499938964844,66839600
2018-07-26 00:00:00+00:00,46.05128479003906,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000
2018-07-27 00:00:00+00:00,45.28537368774414,47.744998931884766,48.79750061035156,47.525001525878906,48.747501373291016,96096000
2018-07-30 00:00:00+00:00,45.03165817260742,47.477500915527344,48.04999923706055,47.26750183105469,47.974998474121094,84118000
2018-07-31 00:00:00+00:00,45.12176513671875,47.5724983215332,48.03499984741211,47.334999084472656,47.57500076293945,157492000
2018-08-01 00:00:00+00:00,47.779884338378906,50.375,50.439998626708984,49.32749938964844,49.782501220703125,271742800
2018-08-02 00:00:00+00:00,49.17653274536133,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000
2018-08-03 00:00:00+00:00,49.318817138671875,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600
2018-08-06 00:00:00+00:00,49.57489776611328,52.26750183105469,52.3125,51.76750183105469,52.0,101701600
2018-08-07 00:00:00+00:00,49.110137939453125,51.77750015258789,52.375,51.689998626708984,52.33000183105469,102349600
2018-08-08 00:00:00+00:00,49.14333724975586,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000
2018-08-09 00:00:00+00:00,49.529850006103516,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400
2018-08-10 00:00:00+00:00,49.38231658935547,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800
2018-08-13 00:00:00+00:00,49.701171875,52.217498779296875,52.73749923706055,51.92499923706055,52.32749938964844,103563600
2018-08-14 00:00:00+00:00,49.91057205200195,52.4375,52.63999938964844,52.064998626708984,52.540000915527344,82992000
2018-08-15 00:00:00+00:00,50.02716064453125,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400
2018-08-16 00:00:00+00:00,50.76005935668945,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600
2018-08-17 00:00:00+00:00,51.773738861083984,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000
2018-08-20 00:00:00+00:00,51.26927947998047,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800
2018-08-21 00:00:00+00:00,51.169334411621094,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200
2018-08-22 00:00:00+00:00,51.17171859741211,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400
2018-08-23 00:00:00+00:00,51.27641296386719,53.872501373291016,54.26250076293945,53.650001525878906,53.662498474121094,75532800
2018-08-24 00:00:00+00:00,51.43584442138672,54.040000915527344,54.224998474121094,53.77750015258789,54.150001525878906,73905600
2018-08-27 00:00:00+00:00,51.859397888183594,54.48500061035156,54.685001373291016,54.08250045776367,54.287498474121094,82100400
2018-08-28 00:00:00+00:00,52.278194427490234,54.92499923706055,55.1349983215332,54.72999954223633,54.752498626708984,91107200
2018-08-29 00:00:00+00:00,53.058685302734375,55.744998931884766,55.872501373291016,54.852500915527344,55.037498474121094,109019200
2018-08-30 00:00:00+00:00,53.54648971557617,56.25749969482422,57.064998626708984,55.599998474121094,55.8125,195175200
2018-08-31 00:00:00+00:00,54.1651496887207,56.907501220703125,57.217498779296875,56.5,56.627498626708984,173360400
2018-09-04 00:00:00+00:00,54.338863372802734,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400
2018-09-05 00:00:00+00:00,53.98431396484375,56.717498779296875,57.41749954223633,56.275001525878906,57.247501373291016,133332000
2018-09-06 00:00:00+00:00,53.08723831176758,55.775001525878906,56.837501525878906,55.32500076293945,56.557498931884766,137160000
2018-09-07 00:00:00+00:00,52.65891647338867,55.32500076293945,56.342498779296875,55.1775016784668,55.462501525878906,150479200
2018-09-10 00:00:00+00:00,51.95220947265625,54.58250045776367,55.462501525878906,54.11750030517578,55.23749923706055,158066000
2018-09-11 00:00:00+00:00,53.26569747924805,55.962501525878906,56.07500076293945,54.13999938964844,54.502498626708984,142996000
2018-09-12 00:00:00+00:00,52.60420227050781,55.26750183105469,56.25,54.959999084472656,56.23500061035156,197114800
2018-09-13 00:00:00+00:00,53.87485885620117,56.602500915527344,57.087501525878906,55.64250183105469,55.880001068115234,166825600
2018-09-14 00:00:00+00:00,53.26331329345703,55.959999084472656,56.709999084472656,55.630001068115234,56.4375,127997200
2018-09-17 00:00:00+00:00,51.84512710571289,54.470001220703125,55.73749923706055,54.317501068115234,55.537498474121094,148780400
2018-09-18 00:00:00+00:00,51.930782318115234,54.560001373291016,55.462501525878906,54.279998779296875,54.4474983215332,126286800
2018-09-19 00:00:00+00:00,51.96171569824219,54.592498779296875,54.904998779296875,53.82500076293945,54.625,108495200
2018-09-20 00:00:00+00:00,52.35671615600586,55.00749969482422,55.56999969482422,54.787498474121094,55.060001373291016,106435200
2018-09-21 00:00:00+00:00,51.79277801513672,54.415000915527344,55.34000015258789,54.3224983215332,55.19499969482422,384986800
2018-09-24 00:00:00+00:00,52.53757095336914,55.1974983215332,55.314998626708984,54.157501220703125,54.20500183105469,110773600
2018-09-25 00:00:00+00:00,52.870697021484375,55.54750061035156,55.70500183105469,54.92499923706055,54.9375,98217600
2018-09-26 00:00:00+00:00,52.449527740478516,55.10499954223633,55.9375,54.939998626708984,55.25,95938800
2018-09-27 00:00:00+00:00,53.527442932128906,56.23749923706055,56.61000061035156,55.8849983215332,55.95500183105469,120724800
2018-09-28 00:00:00+00:00,53.715431213378906,56.435001373291016,56.459999084472656,56.005001068115234,56.1974983215332,91717600
2018-10-01 00:00:00+00:00,54.07712173461914,56.814998626708984,57.35499954223633,56.587501525878906,56.98749923706055,94403200
2018-10-02 00:00:00+00:00,54.55778884887695,57.31999969482422,57.5,56.657501220703125,56.8125,99152800
2018-10-03 00:00:00+00:00,55.22167205810547,58.01750183105469,58.36750030517578,57.44499969482422,57.51250076293945,114619200
2018-10-04 00:00:00+00:00,54.25082015991211,56.997501373291016,58.087501525878906,56.682498931884766,57.69499969482422,128168000
2018-10-05 00:00:00+00:00,53.370399475097656,56.0724983215332,57.102500915527344,55.14500045776367,56.9900016784668,134322000
2018-10-08 00:00:00+00:00,53.246665954589844,55.942501068115234,56.20000076293945,55.04999923706055,55.5525016784668,118655600
2018-10-09 00:00:00+00:00,53.98431396484375,56.717498779296875,56.817501068115234,55.5625,55.90999984741211,107564000
2018-10-10 00:00:00+00:00,51.483436584472656,54.09000015258789,56.587501525878906,54.01250076293945,56.3650016784668,167962400
2018-10-11 00:00:00+00:00,51.0289421081543,53.61249923706055,54.875,53.08000183105469,53.630001068115234,212497600
2018-10-12 00:00:00+00:00,52.85166549682617,55.52750015258789,55.720001220703125,54.209999084472656,55.10499954223633,161351600
2018-10-15 00:00:00+00:00,51.72138214111328,54.34000015258789,55.45750045776367,54.317501068115234,55.290000915527344,123164000
2018-10-16 00:00:00+00:00,52.861183166503906,55.537498474121094,55.747501373291016,54.189998626708984,54.73249816894531,116736000
2018-10-17 00:00:00+00:00,52.63275146484375,55.29750061035156,55.65999984741211,54.834999084472656,55.57500076293945,91541600
2018-10-18 00:00:00+00:00,51.402523040771484,54.005001068115234,54.935001373291016,53.25,54.46500015258789,130325200
2018-10-19 00:00:00+00:00,52.18539810180664,54.82749938964844,55.314998626708984,54.35749816894531,54.51499938964844,132314800
2018-10-22 00:00:00+00:00,52.504249572753906,55.162498474121094,55.84000015258789,54.73500061035156,54.9474983215332,115168400
2018-10-23 00:00:00+00:00,52.99919128417969,55.682498931884766,55.8125,53.67499923706055,53.95750045776367,155071200
2018-10-24 00:00:00+00:00,51.181236267089844,53.772499084472656,56.057498931884766,53.6349983215332,55.650001525878906,163702000
2018-10-25 00:00:00+00:00,52.30199432373047,54.95000076293945,55.345001220703125,54.1875,54.4275016784668,119423200
2018-10-26 00:00:00+00:00,51.46916580200195,54.07500076293945,55.04750061035156,53.16749954223633,53.974998474121094,189033600
2018-10-29 00:00:00+00:00,50.50305938720703,53.060001373291016,54.92250061035156,51.522499084472656,54.79750061035156,183742000
2018-10-30 00:00:00+00:00,50.75529861450195,53.32500076293945,53.79499816894531,52.317501068115234,52.787498474121094,146640000
2018-10-31 00:00:00+00:00,52.07831573486328,54.71500015258789,55.11249923706055,54.154998779296875,54.220001220703125,153435600
2018-11-01 00:00:00+00:00,52.87784194946289,55.55500030517578,55.59000015258789,54.20249938964844,54.76250076293945,233292800
2018-11-02 00:00:00+00:00,49.37042236328125,51.869998931884766,53.412498474121094,51.35749816894531,52.38750076293945,365314800
2018-11-05 00:00:00+00:00,47.968875885009766,50.397499084472656,51.09749984741211,49.54249954223633,51.07500076293945,264654800
2018-11-06 00:00:00+00:00,48.487613677978516,50.942501068115234,51.18000030517578,50.42250061035156,50.47999954223633,127531600
2018-11-07 00:00:00+00:00,49.958160400390625,52.48749923706055,52.51499938964844,51.032501220703125,51.49250030517578,133697600
2018-11-08 00:00:00+00:00,49.78384780883789,52.122501373291016,52.529998779296875,51.6875,52.494998931884766,101450400
2018-11-09 00:00:00+00:00,48.823944091796875,51.11750030517578,51.502498626708984,50.5625,51.38750076293945,137463200
2018-11-12 00:00:00+00:00,46.36447525024414,48.54249954223633,49.962501525878906,48.4474983215332,49.75,204542000
2018-11-13 00:00:00+00:00,45.90122985839844,48.057498931884766,49.29499816894531,47.86249923706055,47.907501220703125,187531600
2018-11-14 00:00:00+00:00,44.60465621948242,46.70000076293945,48.619998931884766,46.48249816894531,48.474998474121094,243204000
2018-11-15 00:00:00+00:00,45.70542907714844,47.852500915527344,47.99250030517578,46.724998474121094,47.09749984741211,185915200
2018-11-16 00:00:00+00:00,46.2116584777832,48.38249969482422,48.74250030517578,47.3650016784668,47.625,147713200
2018-11-19 00:00:00+00:00,44.38019561767578,46.46500015258789,47.67499923706055,46.247501373291016,47.5,167701200
2018-11-20 00:00:00+00:00,42.259803771972656,44.244998931884766,45.36750030517578,43.877498626708984,44.592498779296875,271300800
2018-11-21 00:00:00+00:00,42.2120475769043,44.19499969482422,45.067501068115234,44.13750076293945,44.932498931884766,124496800
2018-11-23 00:00:00+00:00,41.13990783691406,43.0724983215332,44.150001525878906,43.025001525878906,43.73500061035156,94496000
2018-11-26 00:00:00+00:00,41.6962776184082,43.654998779296875,43.73749923706055,42.564998626708984,43.560001373291016,179994000
2018-11-27 00:00:00+00:00,41.60554504394531,43.560001373291016,43.692501068115234,42.720001220703125,42.877498626708984,165549600
2018-11-28 00:00:00+00:00,43.205379486083984,45.23500061035156,45.3224983215332,43.73249816894531,44.182498931884766,184250000
2018-11-29 00:00:00+00:00,42.87347412109375,44.88750076293945,45.70000076293945,44.42499923706055,45.665000915527344,167080000
2018-11-30 00:00:00+00:00,42.6418571472168,44.64500045776367,45.08250045776367,44.25749969482422,45.0724983215332,158126000
